Second,Volt
-1.52039992809,0.04400,
-1.52020001411,0.04800,
-1.51999998093,0.05200,
-1.51979994774,0.04400,
-1.51959991455,0.05600,
-1.51940000057,0.05200,
-1.51919996738,0.03600,
-1.51899993420,0.04400,
-1.51880002022,0.05600,
-1.51859998703,0.02400,
-1.51839995384,0.03200,
-1.51819992065,0.04800,
-1.51800000668,0.05600,
-1.51779997349,0.05200,
-1.51759994030,0.04800,
-1.51739990711,0.04800,
-1.51719999313,0.04400,
-1.51699995995,0.04400,
-1.51679992676,0.05200,
-1.51660001278,0.04800,
-1.51639997959,0.04400,
-1.51619994640,0.04800,
-1.51599991322,0.05200,
-1.51579999924,0.05600,
-1.51559996605,0.04800,
-1.51539993286,0.04800,
-1.51520001888,0.05200,
-1.51499998569,0.04800,
-1.51479995251,0.04800,
-1.51459991932,0.05200,
-1.51440000534,0.04800,
-1.51419997215,0.05600,
-1.51399993896,0.04800,
-1.51379990578,0.05200,
-1.51359999180,0.04800,
-1.51339995861,0.05200,
-1.51319992542,0.04800,
-1.51300001144,0.05200,
-1.51279997826,0.03200,
-1.51259994507,0.03600,
-1.51239991188,0.04400,
-1.51219999790,0.06000,
-1.51199996471,0.05600,
-1.51179993153,0.05600,
-1.51160001755,0.05200,
-1.51139998436,0.04800,
-1.51119995117,0.04800,
-1.51099991798,0.04400,
-1.51080000401,0.03600,
-1.51059997082,0.03600,
-1.51039993763,0.02400,
-1.51019990444,0.03200,
-1.50999999046,0.04800,
-1.50979995728,0.07200,
-1.50959992409,0.06000,
-1.50940001011,0.05200,
-1.50919997692,0.05600,
-1.50899994373,0.04800,
-1.50879991055,0.04800,
-1.50859999657,0.05200,
-1.50839996338,0.04400,
-1.50819993019,0.04800,
-1.50800001621,0.05600,
-1.50779998302,0.05200,
-1.50759994984,0.05200,
-1.50739991665,0.05600,
-1.50720000267,0.04800,
-1.50699996948,0.04800,
-1.50679993629,0.04800,
-1.50659990311,0.04800,
-1.50639998913,0.05200,
-1.50619995594,0.04400,
-1.50599992275,0.04800,
-1.50580000877,0.05600,
-1.50559997559,0.04800,
-1.50539994240,0.04800,
-1.50519990921,0.04000,
-1.50499999523,0.05200,
-1.50479996204,0.04800,
-1.50459992886,0.05600,
-1.50440001488,0.04800,
-1.50419998169,0.05600,
-1.50399994850,0.05600,
-1.50379991531,0.05600,
-1.50360000134,0.05200,
-1.50339996815,0.04800,
-1.50319993496,0.05600,
-1.50300002098,0.05200,
-1.50279998779,0.04800,
-1.50259995461,0.04800,
-1.50239992142,0.06000,
-1.50220000744,0.04800,
-1.50199997425,0.06000,
-1.50179994106,0.06000,
-1.50159990788,0.03600,
-1.50139999390,0.05200,
-1.50119996071,0.05600,
-1.50099992752,0.05600,
-1.50080001354,0.05600,
-1.50059998035,0.04800,
-1.50039994717,0.04800,
-1.50019991398,0.05200,
-1.50000000000,0.04800,
-1.49979996681,0.05200,
-1.49959993362,0.04800,
-1.49940001965,0.04800,
-1.49919998646,0.05200,
-1.49899995327,0.05600,
-1.49879992008,0.05200,
-1.49860000610,0.04800,
-1.49839997292,0.04800,
-1.49819993973,0.04800,
-1.49799990654,0.04800,
-1.49779999256,0.05200,
-1.49759995937,0.04800,
-1.49739992619,0.04800,
-1.49720001221,0.05200,
-1.49699997902,0.04800,
-1.49679994583,0.05200,
-1.49659991264,0.05200,
-1.49639999866,0.04800,
-1.49619996548,0.07600,
-1.49599993229,0.07200,
-1.49580001831,0.05600,
-1.49559998512,0.04800,
-1.49539995193,0.04800,
-1.49519991875,0.04400,
-1.49500000477,0.04800,
-1.49479997158,0.04800,
-1.49459993839,0.05200,
-1.49439990520,0.04800,
-1.49419999123,0.05600,
-1.49399995804,0.04400,
-1.49379992485,0.06800,
-1.49360001087,0.05600,
-1.49339997768,0.04400,
-1.49319994450,0.05200,
-1.49299991131,0.04000,
-1.49279999733,0.04800,
-1.49259996414,0.04400,
-1.49239993095,0.05200,
-1.49220001698,0.05200,
-1.49199998379,0.05200,
-1.49179995060,0.06000,
-1.49159991741,0.05200,
-1.49140000343,0.04800,
-1.49119997025,0.05600,
-1.49099993706,0.04800,
-1.49079990387,0.04400,
-1.49059998989,0.04800,
-1.49039995670,0.04800,
-1.49019992352,0.04800,
-1.49000000954,0.05600,
-1.48979997635,0.05200,
-1.48959994316,0.04800,
-1.48939990997,0.04800,
-1.48919999599,0.05600,
-1.48899996281,0.04800,
-1.48879992962,0.05200,
-1.48860001564,0.04800,
-1.48839998245,0.05600,
-1.48819994926,0.05200,
-1.48799991608,0.05200,
-1.48780000210,0.05200,
-1.48759996891,0.03600,
-1.48739993572,0.04000,
-1.48720002174,0.04400,
-1.48699998856,0.04800,
-1.48679995537,0.04800,
-1.48659992218,0.04800,
-1.48640000820,0.04800,
-1.48619997501,0.05600,
-1.48599994183,0.06800,
-1.48579990864,0.05600,
-1.48559999466,0.04800,
-1.48539996147,0.04400,
-1.48519992828,0.03600,
-1.48500001431,0.03200,
-1.48479998112,0.04800,
-1.48459994793,0.03600,
-1.48439991474,0.04800,
-1.48420000076,0.04400,
-1.48399996758,0.05600,
-1.48379993439,0.05200,
-1.48360002041,0.04800,
-1.48339998722,0.04800,
-1.48319995403,0.04800,
-1.48299992085,0.04800,
-1.48280000687,0.05200,
-1.48259997368,0.05600,
-1.48239994049,0.04800,
-1.48219990730,0.04800,
-1.48199999332,0.04800,
-1.48179996014,0.05200,
-1.48159992695,0.05200,
-1.48140001297,0.04800,
-1.48119997978,0.05200,
-1.48099994659,0.05200,
-1.48079991341,0.06000,
-1.48059999943,0.05600,
-1.48039996624,0.05200,
-1.48019993305,0.04800,
-1.48000001907,0.05600,
-1.47979998589,0.05600,
-1.47959995270,0.04800,
-1.47939991951,0.02800,
-1.47920000553,0.03200,
-1.47899997234,0.04000,
-1.47879993916,0.04800,
-1.47859990597,0.05200,
-1.47839999199,0.05600,
-1.47819995880,0.05200,
-1.47799992561,0.04800,
-1.47780001163,0.05600,
-1.47759997845,0.04800,
-1.47739994526,0.06000,
-1.47719991207,0.05200,
-1.47699999809,0.02800,
-1.47679996490,0.02800,
-1.47659993172,0.04000,
-1.47640001774,0.05600,
-1.47619998455,0.04800,
-1.47599995136,0.05200,
-1.47579991817,0.05600,
-1.47560000420,0.04400,
-1.47539997101,0.04800,
-1.47519993782,0.04800,
-1.47499990463,0.05200,
-1.47479999065,0.05200,
-1.47459995747,0.04400,
-1.47439992428,0.05600,
-1.47420001030,0.04800,
-1.47399997711,0.04800,
-1.47379994392,0.05200,
-1.47359991074,0.04800,
-1.47339999676,0.04800,
-1.47319996357,0.04400,
-1.47299993038,0.04800,
-1.47280001640,0.05200,
-1.47259998322,0.04800,
-1.47239995003,0.05200,
-1.47219991684,0.05200,
-1.47200000286,0.04800,
-1.47179996967,0.05600,
-1.47159993649,0.04800,
-1.47139990330,0.04800,
-1.47119998932,0.04400,
-1.47099995613,0.05600,
-1.47079992294,0.04800,
-1.47060000896,0.04800,
-1.47039997578,0.04800,
-1.47019994259,0.05200,
-1.46999990940,0.04800,
-1.46979999542,0.04800,
-1.46959996223,0.05200,
-1.46939992905,0.04800,
-1.46920001507,0.04800,
-1.46899998188,0.05600,
-1.46879994869,0.03600,
-1.46859991550,0.06800,
-1.46840000153,0.05600,
-1.46819996834,0.05600,
-1.46799993515,0.05600,
-1.46780002117,0.05200,
-1.46759998798,0.06000,
-1.46739995480,0.05200,
-1.46719992161,0.05600,
-1.46700000763,0.05200,
-1.46679997444,0.04800,
-1.46659994125,0.05200,
-1.46639990807,0.04800,
-1.46619999409,0.05200,
-1.46599996090,0.04800,
-1.46579992771,0.05200,
-1.46560001373,0.04800,
-1.46539998055,0.04800,
-1.46519994736,0.04800,
-1.46499991417,0.04400,
-1.46480000019,0.04800,
-1.46459996700,0.04800,
-1.46439993382,0.05200,
-1.46420001984,0.05600,
-1.46399998665,0.04800,
-1.46379995346,0.04800,
-1.46359992027,0.05600,
-1.46340000629,0.04800,
-1.46319997311,0.04000,
-1.46299993992,0.04800,
-1.46279990673,0.06000,
-1.46259999275,0.07600,
-1.46239995956,0.07200,
-1.46219992638,0.06800,
-1.46200001240,0.05200,
-1.46179997921,0.05200,
-1.46159994602,0.04800,
-1.46139991283,0.05200,
-1.46119999886,0.04400,
-1.46099996567,0.03600,
-1.46079993248,0.04400,
-1.46060001850,0.06000,
-1.46039998531,0.05200,
-1.46019995213,0.07600,
-1.45999991894,0.07600,
-1.45980000496,0.07200,
-1.45959997177,0.05600,
-1.45939993858,0.04800,
-1.45919990540,0.05600,
-1.45899999142,0.04800,
-1.45879995823,0.04800,
-1.45859992504,0.05600,
-1.45840001106,0.05600,
-1.45819997787,0.05600,
-1.45799994469,0.04800,
-1.45779991150,0.04800,
-1.45759999752,0.04800,
-1.45739996433,0.05200,
-1.45719993114,0.05600,
-1.45700001717,0.04800,
-1.45679998398,0.04800,
-1.45659995079,0.04800,
-1.45639991760,0.04800,
-1.45620000362,0.04000,
-1.45599997044,0.04400,
-1.45579993725,0.04400,
-1.45559990406,0.04800,
-1.45539999008,0.05200,
-1.45519995689,0.05200,
-1.45499992371,0.05200,
-1.45480000973,0.04400,
-1.45459997654,0.04400,
-1.45439994335,0.05600,
-1.45419991016,0.06800,
-1.45399999619,0.06000,
-1.45379996300,0.04400,
-1.45359992981,0.04800,
-1.45340001583,0.04800,
-1.45319998264,0.05200,
-1.45299994946,0.05200,
-1.45279991627,0.05600,
-1.45260000229,0.05200,
-1.45239996910,0.03600,
-1.45219993591,0.06800,
-1.45200002193,0.05200,
-1.45179998875,0.05600,
-1.45159995556,0.04800,
-1.45139992237,0.03200,
-1.45120000839,0.05200,
-1.45099997520,0.04800,
-1.45079994202,0.04400,
-1.45059990883,0.04400,
-1.45039999485,0.04800,
-1.45019996166,0.04800,
-1.44999992847,0.05200,
-1.44980001450,0.04800,
-1.44959998131,0.04800,
-1.44939994812,0.05200,
-1.44919991493,0.04800,
-1.44900000095,0.04800,
-1.44879996777,0.05200,
-1.44859993458,0.04800,
-1.44840002060,0.05200,
-1.44819998741,0.05200,
-1.44799995422,0.04800,
-1.44779992104,0.05200,
-1.44760000706,0.05200,
-1.44739997387,0.05600,
-1.44719994068,0.05200,
-1.44699990749,0.05600,
-1.44679999352,0.05600,
-1.44659996033,0.05200,
-1.44639992714,0.05200,
-1.44620001316,0.04400,
-1.44599997997,0.03200,
-1.44579994678,0.03600,
-1.44559991360,0.03600,
-1.44539999962,0.04800,
-1.44519996643,0.05200,
-1.44499993324,0.05200,
-1.44480001926,0.04800,
-1.44459998608,0.05200,
-1.44439995289,0.05600,
-1.44419991970,0.05600,
-1.44400000572,0.03200,
-1.44379997253,0.04800,
-1.44359993935,0.04800,
-1.44339990616,0.03200,
-1.44319999218,0.04000,
-1.44299995899,0.05200,
-1.44279992580,0.04400,
-1.44260001183,0.05200,
-1.44239997864,0.04400,
-1.44219994545,0.04800,
-1.44199991226,0.04800,
-1.44179999828,0.05200,
-1.44159996510,0.05200,
-1.44139993191,0.04800,
-1.44120001793,0.05200,
-1.44099998474,0.04800,
-1.44079995155,0.04800,
-1.44059991837,0.04000,
-1.44040000439,0.04800,
-1.44019997120,0.04800,
-1.43999993801,0.04800,
-1.43979990482,0.04800,
-1.43959999084,0.05200,
-1.43939995766,0.05200,
-1.43919992447,0.05200,
-1.43900001049,0.05600,
-1.43879997730,0.05200,
-1.43859994411,0.04400,
-1.43839991093,0.04800,
-1.43819999695,0.04000,
-1.43799996376,0.05600,
-1.43779993057,0.04400,
-1.43760001659,0.03600,
-1.43739998341,0.04800,
-1.43719995022,0.04800,
-1.43699991703,0.05200,
-1.43680000305,0.05200,
-1.43659996986,0.05200,
-1.43639993668,0.04800,
-1.43620002270,0.05600,
-1.43599998951,0.06000,
-1.43579995632,0.03200,
-1.43559992313,0.04400,
-1.43540000916,0.02400,
-1.43519997597,0.05600,
-1.43499994278,0.03600,
-1.43479990959,0.05600,
-1.43459999561,0.06800,
-1.43439996243,0.05200,
-1.43419992924,0.04800,
-1.43400001526,0.05200,
-1.43379998207,0.04800,
-1.43359994888,0.04800,
-1.43339991570,0.05200,
-1.43320000172,0.05200,
-1.43299996853,0.05200,
-1.43279993534,0.04800,
-1.43260002136,0.05200,
-1.43239998817,0.04800,
-1.43219995499,0.04800,
-1.43199992180,0.04800,
-1.43180000782,0.05200,
-1.43159997463,0.04800,
-1.43139994144,0.05200,
-1.43119990826,0.04400,
-1.43099999428,0.05600,
-1.43079996109,0.05200,
-1.43059992790,0.04800,
-1.43040001392,0.05200,
-1.43019998074,0.04800,
-1.42999994755,0.04800,
-1.42979991436,0.05600,
-1.42960000038,0.04400,
-1.42939996719,0.04000,
-1.42919993401,0.07200,
-1.42900002003,0.06800,
-1.42879998684,0.06800,
-1.42859995365,0.05600,
-1.42839992046,0.05600,
-1.42820000648,0.05600,
-1.42799997330,0.04800,
-1.42779994011,0.04400,
-1.42759990692,0.04400,
-1.42739999294,0.04000,
-1.42719995975,0.05200,
-1.42699992657,0.04800,
-1.42680001259,0.08000,
-1.42659997940,0.07600,
-1.42639994621,0.07200,
-1.42619991302,0.05600,
-1.42599999905,0.05600,
-1.42579996586,0.05600,
-1.42559993267,0.05600,
-1.42540001869,0.05200,
-1.42519998550,0.05200,
-1.42499995232,0.05200,
-1.42479991913,0.05200,
-1.42460000515,0.05600,
-1.42439997196,0.05600,
-1.42419993877,0.05200,
-1.42399990559,0.04400,
-1.42379999161,0.05200,
-1.42359995842,0.04800,
-1.42339992523,0.04000,
-1.42320001125,0.04800,
-1.42299997807,0.05600,
-1.42279994488,0.04800,
-1.42259991169,0.04800,
-1.42239999771,0.04800,
-1.42219996452,0.04800,
-1.42199993134,0.04400,
-1.42180001736,0.04400,
-1.42159998417,0.04800,
-1.42139995098,0.04800,
-1.42119991779,0.04400,
-1.42100000381,0.05600,
-1.42079997063,0.06800,
-1.42059993744,0.06800,
-1.42040002346,0.04800,
-1.42019999027,0.05200,
-1.41999995708,0.05200,
-1.41979992390,0.04800,
-1.41960000992,0.04800,
-1.41939997673,0.04800,
-1.41919994354,0.04800,
-1.41899991035,0.07200,
-1.41879999638,0.05600,
-1.41859996319,0.07200,
-1.41839993000,0.06800,
-1.41820001602,0.04000,
-1.41799998283,0.06000,
-1.41779994965,0.05200,
-1.41759991646,0.05200,
-1.41740000248,0.04000,
-1.41719996929,0.05200,
-1.41699993610,0.04800,
-1.41680002213,0.05200,
-1.41659998894,0.04800,
-1.41639995575,0.04400,
-1.41619992256,0.04800,
-1.41600000858,0.04800,
-1.41579997540,0.04400,
-1.41559994221,0.04400,
-1.41539990902,0.05600,
-1.41519999504,0.05200,
-1.41499996185,0.04800,
-1.41479992867,0.05200,
-1.41460001469,0.05600,
-1.41439998150,0.05200,
-1.41419994831,0.04800,
-1.41399991512,0.05200,
-1.41380000114,0.05200,
-1.41359996796,0.05600,
-1.41339993477,0.04800,
-1.41320002079,0.04000,
-1.41299998760,0.05600,
-1.41279995441,0.07200,
-1.41259992123,0.06000,
-1.41240000725,0.04800,
-1.41219997406,0.03600,
-1.41199994087,0.03600,
-1.41179990768,0.04800,
-1.41159999371,0.04800,
-1.41139996052,0.04800,
-1.41119992733,0.05200,
-1.41100001335,0.04400,
-1.41079998016,0.04800,
-1.41059994698,0.04000,
-1.41039991379,0.07200,
-1.41019999981,0.06800,
-1.40999996662,0.04000,
-1.40979993343,0.04000,
-1.40960001945,0.04000,
-1.40939998627,0.05200,
-1.40919995308,0.04800,
-1.40899991989,0.04800,
-1.40880000591,0.04800,
-1.40859997272,0.05600,
-1.40839993954,0.04800,
-1.40819990635,0.04400,
-1.40799999237,0.05600,
-1.40779995918,0.04800,
-1.40759992599,0.05200,
-1.40740001202,0.04800,
-1.40719997883,0.05600,
-1.40699994564,0.04800,
-1.40679991245,0.04800,
-1.40659999847,0.05200,
-1.40639996529,0.05200,
-1.40619993210,0.05200,
-1.40600001812,0.04800,
-1.40579998493,0.05600,
-1.40559995174,0.04800,
-1.40539991856,0.05200,
-1.40520000458,0.05200,
-1.40499997139,0.05600,
-1.40479993820,0.05200,
-1.40459990501,0.05600,
-1.40439999104,0.03600,
-1.40419995785,0.03200,
-1.40399992466,0.04400,
-1.40380001068,0.04800,
-1.40359997749,0.04800,
-1.40339994431,0.05600,
-1.40319991112,0.05200,
-1.40299999714,0.05200,
-1.40279996395,0.06800,
-1.40259993076,0.05600,
-1.40240001678,0.04800,
-1.40219998360,0.03600,
-1.40199995041,0.03200,
-1.40179991722,0.04000,
-1.40160000324,0.04000,
-1.40139997005,0.05200,
-1.40119993687,0.04400,
-1.40100002289,0.05200,
-1.40079998970,0.05600,
-1.40059995651,0.05600,
-1.40039992332,0.04800,
-1.40020000935,0.04800,
-1.39999997616,0.05200,
-1.39979994297,0.05200,
-1.39959990978,0.04800,
-1.39939999580,0.05200,
-1.39919996262,0.04800,
-1.39899992943,0.04800,
-1.39880001545,0.05200,
-1.39859998226,0.04800,
-1.39839994907,0.05200,
-1.39819991589,0.04800,
-1.39800000191,0.04800,
-1.39779996872,0.04800,
-1.39759993553,0.05600,
-1.39740002155,0.06000,
-1.39719998837,0.04800,
-1.39699995518,0.05200,
-1.39679992199,0.05200,
-1.39660000801,0.05200,
-1.39639997482,0.05200,
-1.39619994164,0.04800,
-1.39599990845,0.03600,
-1.39579999447,0.04800,
-1.39559996128,0.05600,
-1.39539992809,0.06000,
-1.39520001411,0.05600,
-1.39499998093,0.05600,
-1.39479994774,0.05200,
-1.39459991455,0.04800,
-1.39440000057,0.04800,
-1.39419996738,0.03600,
-1.39399993420,0.04000,
-1.39380002022,0.05200,
-1.39359998703,0.03600,
-1.39339995384,0.04800,
-1.39319992065,0.06800,
-1.39300000668,0.05600,
-1.39279997349,0.05600,
-1.39259994030,0.05200,
-1.39239990711,0.05600,
-1.39219999313,0.04800,
-1.39199995995,0.05200,
-1.39179992676,0.04800,
-1.39160001278,0.05200,
-1.39139997959,0.04800,
-1.39119994640,0.05200,
-1.39099991322,0.05200,
-1.39079999924,0.05600,
-1.39059996605,0.05200,
-1.39039993286,0.04800,
-1.39020001888,0.04800,
-1.38999998569,0.04800,
-1.38979995251,0.05200,
-1.38959991932,0.04800,
-1.38940000534,0.05200,
-1.38919997215,0.05200,
-1.38899993896,0.04800,
-1.38879990578,0.04800,
-1.38859999180,0.04800,
-1.38839995861,0.04800,
-1.38819992542,0.04800,
-1.38800001144,0.05200,
-1.38779997826,0.04800,
-1.38759994507,0.06000,
-1.38739991188,0.05600,
-1.38719999790,0.05200,
-1.38699996471,0.04800,
-1.38679993153,0.04800,
-1.38660001755,0.05600,
-1.38639998436,0.04800,
-1.38619995117,0.04400,
-1.38599991798,0.05200,
-1.38580000401,0.04000,
-1.38559997082,0.04800,
-1.38539993763,0.05200,
-1.38520002365,0.06800,
-1.38499999046,0.06000,
-1.38479995728,0.05200,
-1.38459992409,0.04800,
-1.38440001011,0.05200,
-1.38419997692,0.05200,
-1.38399994373,0.05200,
-1.38379991055,0.04800,
-1.38359999657,0.05200,
-1.38339996338,0.05600,
-1.38319993019,0.04800,
-1.38300001621,0.05600,
-1.38279998302,0.04800,
-1.38259994984,0.05200,
-1.38239991665,0.04800,
-1.38220000267,0.04800,
-1.38199996948,0.05200,
-1.38179993629,0.04800,
-1.38160002232,0.04800,
-1.38139998913,0.05200,
-1.38119995594,0.04800,
-1.38099992275,0.04800,
-1.38080000877,0.04800,
-1.38059997559,0.04800,
-1.38039994240,0.04400,
-1.38019990921,0.05600,
-1.37999999523,0.05200,
-1.37979996204,0.05200,
-1.37959992886,0.05200,
-1.37940001488,0.07200,
-1.37919998169,0.06800,
-1.37899994850,0.05600,
-1.37879991531,0.05200,
-1.37860000134,0.04800,
-1.37839996815,0.04400,
-1.37819993496,0.04800,
-1.37800002098,0.05600,
-1.37779998779,0.04800,
-1.37759995461,0.04800,
-1.37739992142,0.05200,
-1.37720000744,0.04400,
-1.37699997425,0.05600,
-1.37679994106,0.08400,
-1.37659990788,0.05200,
-1.37639999390,0.04400,
-1.37619996071,0.04800,
-1.37599992752,0.04400,
-1.37580001354,0.04800,
-1.37559998035,0.04400,
-1.37539994717,0.05200,
-1.37519991398,0.04800,
-1.37500000000,0.05200,
-1.37479996681,0.04800,
-1.37459993362,0.04800,
-1.37440001965,0.04800,
-1.37419998646,0.04800,
-1.37399995327,0.05600,
-1.37379992008,0.05600,
-1.37360000610,0.05200,
-1.37339997292,0.04800,
-1.37319993973,0.05600,
-1.37299990654,0.05200,
-1.37279999256,0.04800,
-1.37259995937,0.04800,
-1.37239992619,0.05600,
-1.37220001221,0.05200,
-1.37199997902,0.05200,
-1.37179994583,0.05200,
-1.37159991264,0.05200,
-1.37139999866,0.04000,
-1.37119996548,0.04800,
-1.37099993229,0.04800,
-1.37080001831,0.04000,
-1.37059998512,0.03200,
-1.37039995193,0.04400,
-1.37019991875,0.04400,
-1.37000000477,0.04800,
-1.36979997158,0.04800,
-1.36959993839,0.04800,
-1.36940002441,0.05600,
-1.36919999123,0.05600,
-1.36899995804,0.05600,
-1.36879992485,0.04800,
-1.36860001087,0.06800,
-1.36839997768,0.05200,
-1.36819994450,0.05600,
-1.36799991131,0.03600,
-1.36779999733,0.04800,
-1.36759996414,0.04800,
-1.36739993095,0.04400,
-1.36720001698,0.04400,
-1.36699998379,0.05200,
-1.36679995060,0.05200,
-1.36659991741,0.05200,
-1.36640000343,0.04800,
-1.36619997025,0.04800,
-1.36599993706,0.04800,
-1.36580002308,0.05200,
-1.36559998989,0.04800,
-1.36539995670,0.04400,
-1.36519992352,0.05600,
-1.36500000954,0.04800,
-1.36479997635,0.04800,
-1.36459994316,0.04800,
-1.36439990997,0.04800,
-1.36419999599,0.05600,
-1.36399996281,0.05600,
-1.36379992962,0.05600,
-1.36360001564,0.05200,
-1.36339998245,0.05200,
-1.36319994926,0.04400,
-1.36299991608,0.04000,
-1.36280000210,0.04800,
-1.36259996891,0.03600,
-1.36239993572,0.04000,
-1.36220002174,0.04400,
-1.36199998856,0.04800,
-1.36179995537,0.05600,
-1.36159992218,0.05600,
-1.36140000820,0.04800,
-1.36119997501,0.05600,
-1.36099994183,0.05600,
-1.36079990864,0.04800,
-1.36059999466,0.04800,
-1.36039996147,0.04800,
-1.36019992828,0.03600,
-1.36000001431,0.04800,
-1.35979998112,0.06800,
-1.35959994793,0.04800,
-1.35939991474,0.05200,
-1.35920000076,0.04800,
-1.35899996758,0.05600,
-1.35879993439,0.04800,
-1.35860002041,0.05200,
-1.35839998722,0.04800,
-1.35819995403,0.05600,
-1.35799992085,0.04800,
-1.35780000687,0.05600,
-1.35759997368,0.05200,
-1.35739994049,0.05600,
-1.35719990730,0.05200,
-1.35699999332,0.04800,
-1.35679996014,0.05200,
-1.35659992695,0.05200,
-1.35640001297,0.04400,
-1.35619997978,0.05200,
-1.35599994659,0.05200,
-1.35579991341,0.05600,
-1.35559999943,0.05200,
-1.35539996624,0.04400,
-1.35519993305,0.04400,
-1.35500001907,0.05600,
-1.35479998589,0.04800,
-1.35459995270,0.04800,
-1.35439991951,0.04800,
-1.35420000553,0.06000,
-1.35399997234,0.04800,
-1.35379993916,0.05600,
-1.35360002518,0.05600,
-1.35339999199,0.04800,
-1.35319995880,0.05200,
-1.35299992561,0.04800,
-1.35280001163,0.04800,
-1.35259997845,0.03200,
-1.35239994526,0.03600,
-1.35219991207,0.05600,
-1.35199999809,0.04800,
-1.35179996490,0.05200,
-1.35159993172,0.05600,
-1.35140001774,0.06800,
-1.35119998455,0.05600,
-1.35099995136,0.04800,
-1.35079991817,0.05600,
-1.35060000420,0.05200,
-1.35039997101,0.05200,
-1.35019993782,0.05200,
-1.35000002384,0.05200,
-1.34979999065,0.04800,
-1.34959995747,0.04800,
-1.34939992428,0.04800,
-1.34920001030,0.04800,
-1.34899997711,0.04800,
-1.34879994392,0.04800,
-1.34859991074,0.05200,
-1.34839999676,0.04800,
-1.34819996357,0.04800,
-1.34799993038,0.05200,
-1.34780001640,0.05200,
-1.34759998322,0.04800,
-1.34739995003,0.04800,
-1.34719991684,0.04800,
-1.34700000286,0.04800,
-1.34679996967,0.04800,
-1.34659993649,0.04800,
-1.34640002251,0.04800,
-1.34619998932,0.04800,
-1.34599995613,0.06800,
-1.34579992294,0.08400,
-1.34560000896,0.04800,
-1.34539997578,0.05600,
